UNIQUE_ID,JurisName,COUNTYFP,CountyName,PrecinctName,Registration,NAME20,ContestName,Paul Schimpf,Richard C. Irvin,Jesse Sullivan,Darren Bailey,Max Solomon,Gary Rabine,Write-In,Keisha S. Smith
CITY OF CHICAGO-:-Ward 12 Precinct 19,CITY OF CHICAGO,31,COOK,Ward 12 Precinct 19,781,CITY OF CHICAGO:Ward 12 Precinct 19,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,5,13,0,0,0,0
CITY OF CHICAGO-:-Ward 12 Precinct 20,CITY OF CHICAGO,31,COOK,Ward 12 Precinct 20,1085,CITY OF CHICAGO:Ward 12 Precinct 20,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,1,5,0,0,0,0
CITY OF CHICAGO-:-Ward 12 Precinct 21,CITY OF CHICAGO,31,COOK,Ward 12 Precinct 21,864,CITY OF CHICAGO:Ward 12 Precinct 21,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,2,6,0,0,0,0
CITY OF CHICAGO-:-Ward 12 Precinct 22,CITY OF CHICAGO,31,COOK,Ward 12 Precinct 22,891,CITY OF CHICAGO:Ward 12 Precinct 22,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,0,1,0,0,0,0
CITY OF CHICAGO-:-Ward 12 Precinct 23,CITY OF CHICAGO,31,COOK,Ward 12 Precinct 23,857,CITY OF CHICAGO:Ward 12 Precinct 23,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,9,8,0,1,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 01,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 01,514,CITY OF CHICAGO:Ward 13 Precinct 01,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,3,21,0,2,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 02,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 02,444,CITY OF CHICAGO:Ward 13 Precinct 02,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,5,16,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 03,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 03,566,CITY OF CHICAGO:Ward 13 Precinct 03,GOVERNOR AND LIEUTENANT GOVERNOR,2,0,2,3,2,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 04,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 04,654,CITY OF CHICAGO:Ward 13 Precinct 04,GOVERNOR AND LIEUTENANT GOVERNOR,3,10,8,27,0,1,1,0
CITY OF CHICAGO-:-Ward 13 Precinct 05,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 05,716,CITY OF CHICAGO:Ward 13 Precinct 05,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,2,7,0,1,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 06,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 06,508,CITY OF CHICAGO:Ward 13 Precinct 06,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,5,17,0,3,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 07,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 07,536,CITY OF CHICAGO:Ward 13 Precinct 07,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,3,3,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 08,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 08,460,CITY OF CHICAGO:Ward 13 Precinct 08,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,4,10,0,1,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 09,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 09,657,CITY OF CHICAGO:Ward 13 Precinct 09,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,0,5,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 10,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 10,473,CITY OF CHICAGO:Ward 13 Precinct 10,GOVERNOR AND LIEUTENANT GOVERNOR,0,14,9,30,0,2,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 11,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 11,603,CITY OF CHICAGO:Ward 13 Precinct 11,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,3,17,1,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 12,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 12,621,CITY OF CHICAGO:Ward 13 Precinct 12,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,5,12,1,1,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 13,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 13,561,CITY OF CHICAGO:Ward 13 Precinct 13,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,9,5,1,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 14,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 14,637,CITY OF CHICAGO:Ward 13 Precinct 14,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,5,2,0,2,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 15,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 15,961,CITY OF CHICAGO:Ward 13 Precinct 15,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,7,7,1,2,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 16,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 16,486,CITY OF CHICAGO:Ward 13 Precinct 16,GOVERNOR AND LIEUTENANT GOVERNOR,1,0,1,5,0,2,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 17,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 17,547,CITY OF CHICAGO:Ward 13 Precinct 17,GOVERNOR AND LIEUTENANT GOVERNOR,1,4,2,16,1,4,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 18,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 18,509,CITY OF CHICAGO:Ward 13 Precinct 18,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,3,16,0,2,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 19,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 19,867,CITY OF CHICAGO:Ward 13 Precinct 19,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,2,8,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 20,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 20,416,CITY OF CHICAGO:Ward 13 Precinct 20,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,3,12,0,3,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 21,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 21,609,CITY OF CHICAGO:Ward 13 Precinct 21,GOVERNOR AND LIEUTENANT GOVERNOR,1,5,10,27,0,2,1,0
CITY OF CHICAGO-:-Ward 13 Precinct 22,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 22,626,CITY OF CHICAGO:Ward 13 Precinct 22,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,7,25,0,3,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 23,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 23,544,CITY OF CHICAGO:Ward 13 Precinct 23,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,0,8,0,1,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 24,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 24,622,CITY OF CHICAGO:Ward 13 Precinct 24,GOVERNOR AND LIEUTENANT GOVERNOR,3,1,4,7,0,11,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 25,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 25,609,CITY OF CHICAGO:Ward 13 Precinct 25,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,6,2,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 26,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 26,665,CITY OF CHICAGO:Ward 13 Precinct 26,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,5,11,1,2,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 27,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 27,577,CITY OF CHICAGO:Ward 13 Precinct 27,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,9,14,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 28,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 28,527,CITY OF CHICAGO:Ward 13 Precinct 28,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,4,5,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 29,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 29,525,CITY OF CHICAGO:Ward 13 Precinct 29,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,3,10,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 30,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 30,500,CITY OF CHICAGO:Ward 13 Precinct 30,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,3,0,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 31,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 31,655,CITY OF CHICAGO:Ward 13 Precinct 31,GOVERNOR AND LIEUTENANT GOVERNOR,1,12,7,22,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 32,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 32,523,CITY OF CHICAGO:Ward 13 Precinct 32,GOVERNOR AND LIEUTENANT GOVERNOR,2,8,7,23,0,3,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 33,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 33,541,CITY OF CHICAGO:Ward 13 Precinct 33,GOVERNOR AND LIEUTENANT GOVERNOR,3,7,4,21,0,3,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 34,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 34,696,CITY OF CHICAGO:Ward 13 Precinct 34,GOVERNOR AND LIEUTENANT GOVERNOR,1,0,0,4,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 35,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 35,576,CITY OF CHICAGO:Ward 13 Precinct 35,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,0,8,0,2,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 36,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 36,443,CITY OF CHICAGO:Ward 13 Precinct 36,GOVERNOR AND LIEUTENANT GOVERNOR,1,0,3,2,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 37,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 37,631,CITY OF CHICAGO:Ward 13 Precinct 37,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,4,10,0,1,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 38,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 38,475,CITY OF CHICAGO:Ward 13 Precinct 38,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,4,18,0,4,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 39,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 39,593,CITY OF CHICAGO:Ward 13 Precinct 39,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,2,3,1,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 40,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 40,476,CITY OF CHICAGO:Ward 13 Precinct 40,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,2,4,0,2,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 41,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 41,737,CITY OF CHICAGO:Ward 13 Precinct 41,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,2,4,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 42,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 42,616,CITY OF CHICAGO:Ward 13 Precinct 42,GOVERNOR AND LIEUTENANT GOVERNOR,1,8,6,36,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 43,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 43,582,CITY OF CHICAGO:Ward 13 Precinct 43,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,2,5,0,2,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 44,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 44,674,CITY OF CHICAGO:Ward 13 Precinct 44,GOVERNOR AND LIEUTENANT GOVERNOR,1,0,1,8,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 45,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 45,662,CITY OF CHICAGO:Ward 13 Precinct 45,GOVERNOR AND LIEUTENANT GOVERNOR,0,7,5,18,0,5,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 46,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 46,764,CITY OF CHICAGO:Ward 13 Precinct 46,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,2,7,0,0,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 47,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 47,758,CITY OF CHICAGO:Ward 13 Precinct 47,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,0,6,0,3,0,0
CITY OF CHICAGO-:-Ward 13 Precinct 48,CITY OF CHICAGO,31,COOK,Ward 13 Precinct 48,491,CITY OF CHICAGO:Ward 13 Precinct 48,GOVERNOR AND LIEUTENANT GOVERNOR,1,7,5,14,0,2,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 01,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 01,717,CITY OF CHICAGO:Ward 14 Precinct 01,GOVERNOR AND LIEUTENANT GOVERNOR,2,11,13,55,0,9,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 02,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 02,1015,CITY OF CHICAGO:Ward 14 Precinct 02,GOVERNOR AND LIEUTENANT GOVERNOR,1,0,4,6,0,1,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 03,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 03,816,CITY OF CHICAGO:Ward 14 Precinct 03,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,5,0,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 04,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 04,667,CITY OF CHICAGO:Ward 14 Precinct 04,GOVERNOR AND LIEUTENANT GOVERNOR,0,16,9,30,0,3,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 05,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 05,1176,CITY OF CHICAGO:Ward 14 Precinct 05,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,3,1,0,0,1,0
CITY OF CHICAGO-:-Ward 14 Precinct 06,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 06,391,CITY OF CHICAGO:Ward 14 Precinct 06,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,2,1,0,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 07,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 07,942,CITY OF CHICAGO:Ward 14 Precinct 07,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,5,3,0,4,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 08,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 08,937,CITY OF CHICAGO:Ward 14 Precinct 08,GOVERNOR AND LIEUTENANT GOVERNOR,0,6,6,0,0,4,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 09,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 09,794,CITY OF CHICAGO:Ward 14 Precinct 09,GOVERNOR AND LIEUTENANT GOVERNOR,3,6,6,17,0,2,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 10,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 10,588,CITY OF CHICAGO:Ward 14 Precinct 10,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,0,6,0,0,1,0
CITY OF CHICAGO-:-Ward 14 Precinct 11,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 11,479,CITY OF CHICAGO:Ward 14 Precinct 11,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,1,2,0,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 12,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 12,838,CITY OF CHICAGO:Ward 14 Precinct 12,GOVERNOR AND LIEUTENANT GOVERNOR,3,4,8,14,0,1,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 13,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 13,740,CITY OF CHICAGO:Ward 14 Precinct 13,GOVERNOR AND LIEUTENANT GOVERNOR,0,4,1,9,0,2,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 14,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 14,725,CITY OF CHICAGO:Ward 14 Precinct 14,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,3,0,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 15,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 15,857,CITY OF CHICAGO:Ward 14 Precinct 15,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,0,1,0,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 16,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 16,579,CITY OF CHICAGO:Ward 14 Precinct 16,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,3,1,0,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 17,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 17,661,CITY OF CHICAGO:Ward 14 Precinct 17,GOVERNOR AND LIEUTENANT GOVERNOR,3,0,3,6,0,1,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 18,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 18,339,CITY OF CHICAGO:Ward 14 Precinct 18,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,9,1,0,3,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 19,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 19,776,CITY OF CHICAGO:Ward 14 Precinct 19,GOVERNOR AND LIEUTENANT GOVERNOR,1,0,5,4,0,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 20,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 20,600,CITY OF CHICAGO:Ward 14 Precinct 20,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,2,11,0,1,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 21,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 21,736,CITY OF CHICAGO:Ward 14 Precinct 21,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,2,4,0,1,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 22,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 22,1030,CITY OF CHICAGO:Ward 14 Precinct 22,GOVERNOR AND LIEUTENANT GOVERNOR,1,4,4,20,0,3,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 23,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 23,615,CITY OF CHICAGO:Ward 14 Precinct 23,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,2,13,0,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 24,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 24,770,CITY OF CHICAGO:Ward 14 Precinct 24,GOVERNOR AND LIEUTENANT GOVERNOR,0,5,4,24,0,1,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 25,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 25,493,CITY OF CHICAGO:Ward 14 Precinct 25,GOVERNOR AND LIEUTENANT GOVERNOR,0,3,2,5,1,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 26,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 26,576,CITY OF CHICAGO:Ward 14 Precinct 26,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,2,1,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 27,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 27,760,CITY OF CHICAGO:Ward 14 Precinct 27,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,7,7,1,5,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 28,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 28,607,CITY OF CHICAGO:Ward 14 Precinct 28,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,2,9,0,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 29,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 29,637,CITY OF CHICAGO:Ward 14 Precinct 29,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,5,4,0,1,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 30,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 30,554,CITY OF CHICAGO:Ward 14 Precinct 30,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,0,2,0,0,0,0
CITY OF CHICAGO-:-Ward 14 Precinct 31,CITY OF CHICAGO,31,COOK,Ward 14 Precinct 31,459,CITY OF CHICAGO:Ward 14 Precinct 31,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,0,3,0,1,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 01,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 01,818,CITY OF CHICAGO:Ward 15 Precinct 01,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,3,2,2,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 02,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 02,452,CITY OF CHICAGO:Ward 15 Precinct 02,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,0,0,0,1,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 04,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 04,876,CITY OF CHICAGO:Ward 15 Precinct 04,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,1,6,0,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 05,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 05,865,CITY OF CHICAGO:Ward 15 Precinct 05,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,0,2,0,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 06,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 06,907,CITY OF CHICAGO:Ward 15 Precinct 06,GOVERNOR AND LIEUTENANT GOVERNOR,1,1,3,9,0,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 08,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 08,808,CITY OF CHICAGO:Ward 15 Precinct 08,GOVERNOR AND LIEUTENANT GOVERNOR,1,0,4,7,0,1,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 09,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 09,1093,CITY OF CHICAGO:Ward 15 Precinct 09,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,0,8,1,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 10,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 10,1129,CITY OF CHICAGO:Ward 15 Precinct 10,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,2,7,0,2,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 11,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 11,1055,CITY OF CHICAGO:Ward 15 Precinct 11,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,3,5,0,1,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 12,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 12,977,CITY OF CHICAGO:Ward 15 Precinct 12,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,0,7,0,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 13,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 13,926,CITY OF CHICAGO:Ward 15 Precinct 13,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,3,0,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 14,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 14,869,CITY OF CHICAGO:Ward 15 Precinct 14,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,0,0,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 15,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 15,818,CITY OF CHICAGO:Ward 15 Precinct 15,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,0,0,1,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 16,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 16,896,CITY OF CHICAGO:Ward 15 Precinct 16,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,1,2,0,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 19,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 19,724,CITY OF CHICAGO:Ward 15 Precinct 19,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,4,1,0,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 21,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 21,408,CITY OF CHICAGO:Ward 15 Precinct 21,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,1,0,0,0,0
CITY OF CHICAGO-:-Ward 15 Precinct 24,CITY OF CHICAGO,31,COOK,Ward 15 Precinct 24,521,CITY OF CHICAGO:Ward 15 Precinct 24,GOVERNOR AND LIEUTENANT GOVERNOR,1,1,1,0,0,0,0,0
CITY OF CHICAGO-:-Ward 16 Precinct 01,CITY OF CHICAGO,31,COOK,Ward 16 Precinct 01,997,CITY OF CHICAGO:Ward 16 Precinct 01,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,3,1,2,0,0,0
CITY OF CHICAGO-:-Ward 16 Precinct 02,CITY OF CHICAGO,31,COOK,Ward 16 Precinct 02,678,CITY OF CHICAGO:Ward 16 Precinct 02,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,0,0,1,0,0,0
CITY OF CHICAGO-:-Ward 16 Precinct 03,CITY OF CHICAGO,31,COOK,Ward 16 Precinct 03,513,CITY OF CHICAGO:Ward 16 Precinct 03,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,0,0,0,0,0
CITY OF CHICAGO-:-Ward 16 Precinct 04,CITY OF CHICAGO,31,COOK,Ward 16 Precinct 04,691,CITY OF CHICAGO:Ward 16 Precinct 04,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,2,1,0,0,0,0
CITY OF CHICAGO-:-Ward 16 Precinct 05,CITY OF CHICAGO,31,COOK,Ward 16 Precinct 05,533,CITY OF CHICAGO:Ward 16 Precinct 05,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,0,0,0,0,0
CITY OF CHICAGO-:-Ward 16 Precinct 06,CITY OF CHICAGO,31,COOK,Ward 16 Precinct 06,595,CITY OF CHICAGO:Ward 16 Precinct 06,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,0,1,0,0,0,0
CITY OF CHICAGO-:-Ward 16 Precinct 07,CITY OF CHICAGO,31,COOK,Ward 16 Precinct 07,650,CITY OF CHICAGO:Ward 16 Precinct 07,GOVERNOR AND LIEUTENANT GOVERNOR,0,2,1,0,0,0,0,0
CITY OF CHICAGO-:-Ward 16 Precinct 08,CITY OF CHICAGO,31,COOK,Ward 16 Precinct 08,550,CITY OF CHICAGO:Ward 16 Precinct 08,GOVERNOR AND LIEUTENANT GOVERNOR,0,1,1,1,0,0,0,0
CITY OF CHICAGO-:-Ward 16 Precinct 10,CITY OF CHICAGO,31,COOK,Ward 16 Precinct 10,591,CITY OF CHICAGO:Ward 16 Precinct 10,GOVERNOR AND LIEUTENANT GOVERNOR,0,0,1,1,0,0,0,0
